GSM4909553_20200611-190360B_012N_HG-U133_Plus_2_	GSM4909554_20200611-190360B_013N_HG-U133_Plus_2_	GSM4909555_20200616-190360B_014N_HG-U133_Plus_2_	GSM4909556_20200616-190360B_015N_HG-U133_Plus_2_	GSM4909609_20200611-190360B_012T_HG-U133_Plus_2_	GSM4909610_20200611-190360B_013T_HG-U133_Plus_2_	GSM4909611_20200616-190360B_014T_HG-U133_Plus_2_	GSM4909612_20200616-190360B_015T_HG-U133_Plus_2_
239081_at	5.63589118611916	5.00166114807969	5.68672827839193	5.23152194253232	6.08448702928836	5.78736032347481	5.8589797132779	5.88334819072732
239082_at	5.95577110326665	6.46277974265417	6.72371750210764	6.39582478762384	6.47865502527416	5.30602520605919	6.70501724067612	7.21872753564758
239083_at	5.08496105563075	4.87647362370695	5.14053269958185	4.66397930207894	5.15152496137572	5.01501016685561	5.11824648973669	5.54952105105816
239084_at	4.80866501661822	4.37798734801433	5.06416980233823	4.29540886889507	4.12848475155597	4.32386726885556	4.44762546904298	4.05157235708196
239085_at	3.72922686747428	3.85314748927874	3.71983108853105	3.66099619363995	3.63208861024745	4.14123149133591	3.79765356630276	3.58246217860592
239086_at	5.57930385917134	5.54954254146988	5.75100107096496	5.34551019368012	4.7670137830364	4.01262244122608	5.1101301734372	4.93394261059776
239087_at	3.31826891719715	3.77290057081174	3.64704944686329	3.68148697029962	3.52958278932013	3.48665643401408	3.52958278932013	3.51800793409269
239088_at	4.36324921694267	4.37591248532654	4.2691703230597	4.48422333386683	4.44618824906801	4.3780375983913	4.56200311520456	4.153234232001
239089_at	2.92288890638722	2.99300455565707	2.48635370558493	2.72075040960296	2.19735628421058	2.6812304489917	2.58469500450146	3.25439426550426
239090_at	1.67776869829729	1.80718172672784	1.99455624331355	1.98807556440002	2.03573947983246	2.17749284845681	2.0699074703215	2.29918797250171
239091_at	5.62861032030206	4.83073824184129	5.74464258209596	5.28773634856408	5.12838912626418	5.52602174669659	5.53464686651605	5.78318899909914
239092_at	3.16361135745341	3.08222978608621	3.30198529311374	3.14415583737505	3.15961664233305	3.03727193237672	2.98211654430022	3.13549810579122
239093_at	4.96696424851559	4.95789003609672	5.12754426235563	5.04566129866341	4.77864909214478	5.01535533126097	3.78592106166237	5.29902663138766
239094_at	3.83729563132553	4.27280313089574	4.13891230458959	4.13228894082053	4.12602311344021	4.11910048321804	4.08133793541286	3.99893348779725
239095_at	3.62677954736619	3.64145567129386	3.61283863659309	3.59741874091244	3.58243049969033	3.62640766148971	3.54056048752325	3.57251111512421
239096_at	6.5189200348059	6.34156362345466	6.2508309065882	6.17651152593188	7.13715275287539	6.61035255174658	7.1857304509783	6.47646149246991
239097_at	3.64300276266326	3.70335884171964	3.17604111171798	3.54605117723622	3.88846233129822	3.80632372290725	3.5101339895417	3.69600452241866
239098_at	4.14939960098134	4.1611759352956	3.77204209314972	3.76719843485664	3.42285283591555	3.64704944686329	3.57719257532718	3.87046680000995
239099_at	2.18269290732161	2.12199695793967	2.07784109914019	1.99186471111885	2.07784109914019	2.33381444599119	2.03739812846255	2.13582283532278
239100_x_at	1.94759386400479	1.7867758822688	2.27545077007299	1.95981445130515	2.28693809636394	2.2369918951592	2.29358608470734	1.99460920489281
239101_at	5.67469752111034	5.53801924836195	5.82579688033023	5.75794708882732	5.3409789524091	4.85856262807649	5.49201649258879	5.08787500669612
239102_s_at	5.18899889757973	5.27968464796233	5.3962810196581	5.61193028007356	5.16342440548737	5.68493052835322	6.40495446277049	5.78870242682143
239103_at	2.82782787331641	2.90319237447854	2.53873296407337	2.89728320804425	3.05031719881482	2.98438155498957	2.74351093866133	2.84066949381846
239104_at	2.76662305328617	2.81204832963693	2.38025684483509	2.71237671007751	2.90952873018995	2.71834589379589	2.73622202728674	2.42684959904203
239105_at	4.65441818714032	4.69429448287356	4.97807461188912	4.6458644035953	4.9701730135691	5.27730707784707	4.6046696772729	4.68640201724924
239106_at	3.51154465810417	3.26291172931685	3.72690392304369	3.74312496902576	4.08978556023496	4.9484799068294	3.23997371743171	3.62223159172168
239107_at	5.00365463335801	5.00007435804641	4.97436918840041	4.93754038001128	4.90152547041475	4.65460312404277	4.98722177322341	5.01137712071643
239108_at	4.05501094065362	5.47830731749997	5.17809563695815	4.98091505810786	4.16140308545621	3.41630710017961	4.46674879886792	5.16773744782905
239109_at	3.46724160012278	3.42824065749664	3.74225310800021	3.33794347922462	3.34956038710555	3.32645194552417	3.5052657581757	3.28629408469651
239110_s_at	3.91545947206453	3.66113939003694	3.40741804512199	3.44939371708518	3.40102511757606	3.50882273084871	3.37063267444863	3.30571901675515
239111_at	3.90742114511965	3.56714242220992	3.66058173962987	3.69102264956407	4.01499150113194	3.95919198488394	3.57681784542954	3.83026656544842
239112_at	4.79950703451963	4.87831558792799	4.84457521926822	4.71889670018825	5.01257682691732	4.93215747922201	4.71724783099653	4.66276412065586
239113_at	2.11008250229761	2.27679679936492	2.12479208062208	2.29141624114171	2.22922625330888	2.22922625330888	1.95453079788466	2.3219686188864
239114_at	1.72876451914306	1.64034161234693	1.78116048868591	1.75387215790313	1.75948149568521	1.69716314489005	1.92011572573059	1.86716278528682
239115_at	4.01149190894369	3.90552164863349	4.06719520012188	4.08693342563509	3.99968167829542	3.99968167829542	4.04927588393409	4.03339373431706
239116_at	1.48414283840867	1.38823569175484	1.3127960698146	1.30388622562697	1.30640378583336	1.47094132051602	1.49533355277968	1.47075401357053
239117_at	4.99661148909563	4.903077294428	4.9358081136961	4.91671921185466	5.03862992721432	5.03367173384005	5.02316713405565	4.90943514369342
239118_at	5.05872623511279	4.2739958598414	4.39657558901934	4.30208354024536	4.55185977345619	4.27598059986153	4.17310330852799	3.60419169142635
239119_at	3.20005841567544	3.30773970527705	3.09475227928128	3.2710170044526	3.21587760646004	3.70246296423684	3.018131471641	3.02381153145502
239120_at	2.47159774317783	2.56615678180562	1.9889076804313	2.6411242642391	2.20134363832681	2.13935211106661	2.29141624114171	2.08453412545864
239121_at	5.00510873446037	4.61843742350746	4.63574885994806	5.00320257031377	5.19233487873736	5.44414499573474	5.69546160359672	5.93875704542063
239122_at	5.6001801186198	5.13624937931215	4.68948287438263	4.93095063125953	5.07314041854466	4.83646487272699	5.78997600415304	4.90231985750721
239123_at	1.87344574730187	1.97398439152464	2.33525626624006	2.13840986300652	1.97398439152464	1.76398365264064	2.15861383856898	2.20080943213752
239124_at	4.52730205286922	4.5437860317681	4.61486161346397	4.58801727971386	4.52744506979681	4.42593447971565	4.70039706365836	4.44384064946866
239125_at	4.27085101180571	4.06607752683501	3.87416470567079	4.11798374154553	4.06543415943511	4.0224130710051	4.00982913685855	3.94100837434918
239126_at	3.37817852756185	3.23383576349648	3.58226921754811	3.5464760612321	3.40455403013086	3.48838927225912	3.28882202298063	3.23503840995043
239127_at	6.04347688345157	5.82345362224455	5.8143409426798	5.85871444147545	5.86681964241925	6.62704311667036	5.4151697072903	5.41049383571725
239128_at	4.79223862462654	4.9248120759175	4.66705804329017	4.81120071753289	4.81981227126783	4.80295582530241	4.62192052734608	4.77400242441985
239129_at	2.48526686561143	1.84047283359869	2.07558707114244	2.48526686561143	2.67003533394916	2.64328052043404	2.78842724097251	2.65956983683362
239130_at	4.51371633280342	4.19540607408397	4.77685701519142	4.3088333802447	4.48628164682808	3.79257091506839	5.0366726578211	4.38356974889161
239131_at	5.01026922356906	4.19779245259405	4.87277970656751	4.13890138608852	5.39494202345274	4.92395689356289	5.78384340040308	5.04240202440777
239132_at	5.25389944165138	4.50995517158518	4.51864502009332	4.91231397953471	4.99773624670736	4.77469762457047	3.83857806272553	4.91556963159027
239133_at	5.79589515193488	5.88354186734513	6.46178517232272	5.84486373043648	5.27442801051031	5.93542889252335	5.77956285088047	5.68002542755425
239134_at	4.38333445749669	4.14043250629799	4.48549698846211	4.0333261188922	5.10137540617995	4.43894558257163	4.37427797069582	4.67028080194806
239135_at	6.78258198327201	7.07431092065827	7.10454449454682	6.88087383732633	6.02418340098306	6.02759280097713	6.28737919749061	6.44667533105154
239136_at	4.93192500291294	4.94065777701299	4.9555545115393	5.06642352057734	5.11722286279698	7.35030539009454	4.48154700446876	5.62566570792556
239137_x_at	5.62214938705178	5.50541199843272	5.47276222133953	5.30622338546465	5.62047048068186	5.3915919864058	5.67296073978607	5.37345550931855
239138_at	3.74488406968777	3.37310976513843	3.73904063939931	3.54899521760373	4.99366287096562	5.50967990967766	3.39235256029794	4.28432253122133
239139_at	3.8985648230249	3.82757844977076	3.82431073606236	3.79394366920254	3.80794211148164	4.00410575012245	3.59360695979212	3.78158239607636
239140_at	1.75266896232772	1.7828204023454	1.94387362473484	1.72004355042277	1.71823756093946	1.94755197570966	1.93291645871038	2.00309292727964
239141_at	4.71848071811051	4.66395342923638	4.90967478437067	4.91813083311673	4.73989465520659	4.89100859109504	4.83588349045932	4.70821648525075
239142_at	5.129262811945	5.12984225307514	5.32645693929918	5.18820807294632	5.26145071554689	5.26574022939463	4.60454243887132	5.46535482266626
239143_x_at	4.73049209603053	5.01581438385003	5.08875886208419	4.84654733516687	4.75002483701641	4.75002483701641	4.71317663286288	4.40436680670651
239144_at	4.25629537271767	3.37611487210983	3.79036600593854	3.11705076743481	3.9894606009253	3.27396917979168	4.23553051073473	4.24427775605041
239145_at	3.98210405831027	3.80381286482854	3.9050562442132	3.827094399486	3.61310373615932	3.62607251572328	3.61491457619678	3.62846820914267
239146_at	4.21684034408985	4.63753470660887	5.14279991531359	4.40599687658359	4.21072490889315	3.80571120905708	4.94386597552783	4.01937370230562
239147_at	5.00357825100039	5.23364235210526	5.06037560642052	5.25981399958893	5.0943084240703	4.68305071118454	5.08552933220606	4.89812765673387
239148_at	4.77886584441984	5.06568775676136	5.31724209995185	5.03141568979408	6.66468851385658	5.73408333167358	4.72544936879231	5.09237414543181
239149_at	4.69540081266252	4.70807256125138	4.40095082595219	4.37587515531392	4.90707509582202	5.10492325324066	4.79392315243826	4.56466394176001
239150_at	1.43054031932173	1.64448713634761	1.55108891043016	1.63403961294389	1.38023849151375	1.54812398050427	1.63450567796224	1.75696773424187
239151_at	5.06401121309677	5.17374069000637	5.73875736659027	5.06861654083282	4.65859979470227	4.97825467102057	5.82350516475429	4.96990426557103
239152_at	3.23652555353787	2.89029921669275	3.08335691416744	3.05318874219177	2.87561453416668	3.26647986734281	3.12583622634928	3.25601320285817
239153_at	1.62623114639682	1.59566590421768	1.64033774467394	1.76152949899383	1.99021652660094	1.65283028845931	1.99155934691823	2.26485144899426
239154_at	5.7533296825804	5.50077180170878	5.62696487303147	5.15655937173238	5.38487155174447	5.53334490149706	5.22905629755662	5.3149289066388
239155_at	7.06558334555041	7.1336028756252	6.88661363720704	6.95136426823083	8.26267253109471	7.30471084686903	5.14930329328361	7.17373205458467
239156_at	3.52261307171103	3.50744113898326	3.55587650366719	3.50508605828319	2.9731513128267	3.29939888349371	3.36116637843022	2.98669288967916
239157_at	3.16631031787715	3.6890086658867	3.30015942234376	3.426890058016	3.35513810396183	3.32913095110902	3.30805064987991	3.01771259051896
239158_at	4.56399927518636	4.47386469661033	4.3194090080006	4.60372098437399	4.48338767706231	4.51803151193885	4.44662698076197	4.45661746098969
239159_at	5.35010240379924	5.64276854794573	6.07316604297107	5.37291582168895	5.79572018927489	6.05892487441517	5.51065180546971	5.54732823607691
239160_at	3.87300317434411	3.96228573232953	3.25439426550426	3.94447354066385	4.25720750284877	3.83857806272553	4.11228552994397	3.64766650441495
239161_at	5.26273387139826	5.24554060428473	5.94488763868141	5.22935101024911	5.18985515442805	4.88314140263488	5.16380895971758	5.18474166992003
239162_at	4.02555967749958	3.84111357248902	3.95669576890806	3.81596799000945	3.53894122528737	3.30921999429478	4.75478687545154	4.76006509859539
239163_at	6.54839682686102	6.82046252201491	6.61955185187309	6.80040124079732	7.27033923129486	6.02390409238958	7.05343137198308	6.44227562967985
239164_at	3.94054080917594	3.65523858430429	3.58180808633996	3.26277937670382	4.45752436183783	3.97130154811295	4.27750099460405	3.77174097401178
239165_at	4.14570117540135	4.05998444033881	3.92571681807589	4.21684034408985	3.85672145202244	3.64878508139604	3.99614938135613	3.79000272168996
239166_at	5.09064843630833	4.88363466567904	4.9240926369133	4.83064174992649	5.4461087960696	5.04797101789144	5.51822978498291	5.21576299148335
239167_at	6.0803727637386	5.55959200491003	5.62536269871806	5.53036898132996	5.79410625900465	5.80189973361772	5.78658194494359	5.93664227865362
239168_at	4.05190843156122	4.38949674775252	4.05464716937118	4.36490727501289	3.98991320377146	4.18653915756187	3.88422764095445	4.0005665770382
239169_at	3.74958490615367	3.73097882611407	3.375231277706	3.79175278268612	4.08696896622413	3.35482774631219	3.6738305957502	3.68502461534787
239170_at	3.5458753402091	3.68923560805262	3.83759123129051	3.62152212464485	3.44408345195627	3.55247401528442	3.37361924098479	3.39544951200571
239171_at	4.81995083787249	3.98401447208323	4.45661746098969	4.65049951412314	4.78476917303779	5.0864723754983	5.00456937236796	4.64984245715378
239172_x_at	4.99498443544236	5.01775844745871	5.17809563695815	4.85059300096418	4.28649827234445	4.4281049559829	4.6046696772729	4.52695777091013
239173_at	5.32028474221765	5.30187191919959	5.31492926555121	5.34992985144282	5.33111818419303	5.54985751203046	4.99680248434216	4.84186554840837
239174_at	3.07136242816476	2.86954394533452	2.6779726958031	2.8294735061549	2.90387766578172	2.89795107412379	2.62465897204776	2.721341033471
239175_at	6.33084903817179	5.04607050224859	5.50566439951237	5.25094121228174	6.91585798786796	5.82363816450956	6.63596420110387	5.47470514717719
239176_at	3.35757299901666	3.12281758900507	3.46302560770454	3.13417176122338	3.13476341119434	3.07053852946842	3.0947350250124	3.24615450702559
239177_at	3.06928091233676	3.36188592693264	3.03817138898359	3.20536349525066	3.31560192337987	3.4110254639571	2.99974085000698	3.48746230955038
239178_at	1.56735585710602	1.77982677226671	1.84038475099718	1.78634105316699	1.51436066465089	1.45646114795871	1.65730688642209	2.56927327606851
239179_at	5.62889186984118	5.05482268880109	5.32170154457349	5.05534003490182	4.86091128287411	4.55952779777477	5.65924496966417	5.76538671736495
239180_at	3.20289323867809	3.52291147232684	3.21636166328317	3.68131612638971	3.57588938776179	3.32228502501955	3.3778705335915	3.51691600598961
239181_at	3.78339411509234	4.10195173241122	3.93244092951654	3.90979012992254	3.46132892371559	3.55318658007227	3.56249311023152	3.65264580776796
239182_at	2.53575890088033	2.29091611975317	2.16689955893607	2.68209942130774	2.6035061587183	2.45727854317248	2.41766632391933	2.37977355448499
239183_at	3.54743869822873	5.38279150054226	5.29271983106262	5.47485450173669	3.25439426550426	2.40395810516944	3.47236369027435	2.70882667526197
239184_at	3.03387374720157	3.38522654566596	4.08438548153818	3.81435524463872	3.91867671087735	3.52288405616791	3.93735783708779	3.83696466829882
239185_at	3.45449856215461	4.04892664126514	4.23416431579964	4.33715143760509	3.29893771082526	3.32137689590618	4.09290736782601	4.25228403082687
239186_at	7.28661746334607	4.6672049608297	5.89454367312848	4.86384016948797	5.0775621368978	4.38709637218773	5.2607280953948	4.55829353166498
239187_at	3.50140999603606	3.2710170044526	3.52498226176925	3.28948263141437	3.96172874366657	3.53816526049681	3.69401811230289	3.24943777838213
239188_at	3.3131783995178	3.24968877372892	3.43944751754262	3.86865540180546	3.66113939003694	3.43659572587266	3.64596351812946	3.28449177228761
239189_at	4.11033921170384	4.07278179301017	3.92387604349253	4.21352819245196	4.06543415943511	4.3191861956227	4.01190847122071	3.83857806272553
